TabName|FLD_NO|FLD_NAME|FLD_TYPE|FLD_LEN|ISPK|NOTE
TF_TC|21|PAK_NW|N|NULL|NULL|包装净重
TF_TC|22|PAK_WEIGHT_UNIT|A|8|NULL|包装净重单位
TF_TC|23|PAK_GW|N|NULL|NULL|包装毛重
TF_TC|24|PAK_MEAST|N|NULL|NULL|包装大小
TF_TC|25|PAK_MEAST_UNIT|A|8|NULL|包装大小单位
TF_TC|26|CPY_SW|A|1|NULL|拷贝注记
TF_TC|27|EST_ITM|I|NULL|NULL|追踪项次
TF_TC|28|ID_NO|A|38|NULL|配方号
TF_TC|29|RTO_TAX|N|NULL|NULL|托外货品税率
TF_TC|30|COMPOSE_IDNO|A|50|NULL|鞋服组合栏位
TF_TC|31|AMT_FP|N|NULL|NULL|发票票面金额
TF_TC|32|AMTN_NET_FP|N|NULL|NULL|发票本位币金额
TF_TC|33|TAX_FP|N|NULL|NULL|发票税额
TF_TC|34|ML_NO|A|20||退料单号(M5)
TF_TC|35|MM_NO|A|20|NULL|缴库单号
TF_TC|36|QTY_FP|N|NULL|NULL|发票数量
TF_TC|37|TASK_ID|I|0||任务编号
TF_TC|38|PRE_ITM|I|0||追踪项次
TF_TC|39|CUS_OS_NO|A|30||客户订单
TF_TC|40|RK_DD|@|0||入库日期
TF_TC|41|VALID_DD|@|0||有效日期
TF_TC|42|FREE_ID|A|1||是搭赠品否
TF_TC|43|DEP_RK|A|8||集团公司代号
TF_TC|44|QTY_TB|N|0||退回转缴回量
TF_TC|45|QTY_TB_UNSH|N|0||未审核缴回量
TF_TC|46|DIS_CNT|N|0||折扣
TF_TC|47|AMT_DIS_CNT|N|0||折扣额
TF_TC|48|AMT_ZG_FP|N|0||已开票暂估差额
TF_TC|49|AMTN_NET_ZG_FP|N|0||已开票暂估未税差额
TF_TC|50|TAX_ZG_FP|N|0||已开票暂估税金差额
TF_TC|51|AMTN_IFRS|N|0||金额(功能货币)
TF_TC|52|AMTN_NET_IFRS|N|0||未税金额(功能货币)
TF_TC|53|CST_STD_IFRS|N|0||标准成本(功能货币)
TF_TC|54|CST_STD_ML_IFRS|N|0||标准原料成本(功能货币)
TF_TC|55|CST_SMAN_IFRS|N|0||标准直接人工(功能货币)
TF_TC|56|CST_SMAK_IFRS|N|0||标准制造费用(功能货币)
TF_TC|57|CST_SPRD_IFRS|N|0||标准耗用物料(功能货币)
TF_TC|58|CST_SOUT_IFRS|N|0||标准托工费用(功能货币)
TF_TC|59|TAX_IFRS|N|0||税额(功能货币)
TF_TC|60|QTY1_FP|N|0||已开发票数量(副)
TF_TC|61|PRD_NAME|A|100||品名
TF_TI|1|TI_ID|A|2|*|单据别(TI;T2;T3;T4;T5;T6;T7;T8;T9)
TF_TI|2|TI_NO|A|20|*|入库单号
TF_TI|3|ITM|I|NULL|*|项
TF_TI|4|PRD_NO|A|30|NULL|品号
TF_TI|5|PRD_NAME|A|100|NULL|品名
TF_TI|6|PRD_MARK|A|40|NULL|货品特征
TF_TI|7|WH|A|12|NULL|库位
TF_TI|8|UNIT|A|1||单位
TF_TI|9|QTY|N|NULL|NULL|数量
TF_TI|10|BIL_ID|A|2|NULL|单据识别
TF_TI|11|BIL_NO|A|20||来源单号
TF_TI|12|BAT_NO|A|40|NULL|批号
TF_TI|13|REM|A|200||备注
TF_TI|14|QTY_RTN|N|NULL|NULL|已验货量
TF_TI|15|QTY_RTN_UNSH|N|0||未审核已验货量
TF_TI|16|CPY_SW|A|1|NULL|拷贝注记
TF_TI|17|EST_ITM|I|NULL|NULL|追踪已交量项次
TF_TI|18|QTY_RK|N|NULL|NULL|追踪转入单中的已入库量
TF_TI|19|ID_NO|A|38|NULL|配方号
TF_TI|20|ZC_NO|A|10|NULL|制程项目
TF_TI|21|CUS_NO|A|12|NULL|销货客户
TF_TI|22|QTY1|N|NULL|NULL|副单位数量
TF_TI|23|QTY1_RTN|N|NULL|NULL|已验收副单位数量
TF_TI|24|QTY1_RTN_UNSH|N|0||未审核已验收量(副)
TF_TI|25|FREE_ID|A|1|NULL|搭赠注记
TF_TI|26|CK_ITM|I|NULL|NULL|追踪出库单项次
TF_TI|27|SUP_PRD_NO|A|40|NULL|对方货号
TF_TI|28|COMPOSE_IDNO|A|50|NULL|鞋服组合栏位
TF_TI|29|B_DD|@|NULL|NULL|最早交货日期
TF_TI|30|E_DD|@|NULL|NULL|最晚交货日期
TF_TI|31|SL_NO|A|20|NULL|收料计划单号
TF_TI|32|MM_NO|A|20|NULL|进货单号
TF_TI|33|CUS_OS_NO|A|30|NULL|客户订单号
TF_TI|34|VALID_DD|@|NULL|NULL|有效期
TF_TI|35|PRE_ITM|I|NULL|NULL|原入库单项次
TF_TI|36|SH_NO_CUS|A|20|NULL|送货单号
TF_TI|37|QTY_PS|N|NULL|NULL|[免检]转进货数量
TF_TI|38|QTY_PS_UNSH|N|0||未审核进货量
TF_TI|39|CAS_NO|A|20||工程案号
TF_TI|40|TASK_ID|I|0||阶段编号
TF_TI|41|USED_TIME|N|0||工时[制成品送检仅有]
TF_TI|42|SL_ITM|I|0||收料项次
TF_TI|43|GF_NO|A|20||关封编号
TF_TI|44|QTY_CUS|N|0||厂商送货量
TF_TI|45|RK_DD|@|0||入库日期
TF_TI|46|DEP_RK|A|8||集团公司
TF_TI|47|CHKTY_ID|A|1||检验否
TF_TI|48|CNTT_NO|A|40||合同编号
TF_TI|49|PRODU_DD|@|0||生产日期
TF_TI|50|QTY_RCK|N|0||复检量
TF_TI|51|QTY_RCK_UNSH|N|0||未审核复检量
TF_TI|52|TRD_ID|A|2||
TF_TI|53|TRD_NO|A|20||
TF_TI|54|NEWMAT_FLAG|A|1||新物料
TF_TI|55|XRF_QCFLAG|A|1||XRF检验
TF_TI|56|XRF_SAMPLE|A|1||XRF样品确认
TF_TI|57|SUP_PRD_MARK|A|40||对方特征
TF_TI|58|FX_NO|A|20||资产代号
TF_TI|59|FX_NAME|A|40||资产名称
TF_TI|60|FX_KND|A|10||资产类别
TF_TI|61|FX_SPC|M|0||规格(固定资产)
TF_TI|62|FX_UNIT|A|8||单位(固定资产)
TF_TI|63|YH_NO|A|20||申请单号
TF_TI|64|IS_SP|A|1||是样品
TF_TW|1|TW_NO|A|20|*|托外单号
TF_TW|2|ITM|I|NULL|*|项次
TF_TW|3|PRD_NO|A|30|NULL|货品代号
TF_TW|4|PRD_NAME|A|100|NULL|货品名称
TF_TW|5|PRD_MARK|A|40|NULL|货品特征
TF_TW|6|WH|A|12|NULL|库位
TF_TW|7|UNIT|A|1|NULL|单位
TF_TW|8|QTY|N|NULL|NULL|应发量
TF_TW|9|QTY_RTN|N|0||已领数量
TF_TW|10|QTY_RTN_UNSH|N|0||未审核已领量
TF_TW|11|BAT_NO|A|40|NULL|批号
TF_TW|12|USEIN_NO|A|1000||组装位置
TF_TW|13|CPY_SW|A|1|NULL|拷贝注记
TF_TW|14|REM|A|200|NULL|备注
TF_TW|15|PRD_NO_CHG|A|255|NULL|替代品
TF_TW|16|QTY1|N|NULL|NULL|数量[副]
TF_TW|17|ID_NO|A|38|NULL|配方号
TF_TW|18|CST|N|NULL|NULL|成本
TF_TW|19|WT_NO|A|20|NULL|批次托工单号
TF_TW|20|QTY_TS|N|0||己调拨数量
TF_TW|21|QTY_TS_UNSH|N|0||未审核己调拨量
TF_TW|22|TS_ITM|I|NULL|NULL|调拨项次
TF_TW|23|CNTT_NO|A|40|NULL|合同编号
TF_TW|24|COMPOSE_IDNO|A|50|NULL|鞋服组合栏位
TF_TW|25|EST_ITM|I|0||单据追踪项次
TF_TW|26|PRE_ITM|I|NULL|NULL|历次变动项
TF_TW|27|LOS_RTO|N|NULL|NULL|标准损耗率
TF_TW|28|QTY_STD|N|NULL|NULL|标准用量
TF_TW|29|ZC_PRD|A|10|NULL|完工品制程
TF_TW|30|QTY_RSV|N|NULL|NULL|应发量
TF_TW|31|QTY_LOST|N|NULL|NULL|损耗量
TF_TW|32|CHG_RTO|A|200|NULL|替代比率
TF_TW|33|CST_STD|N|0||标准成本
TF_TW|34|CHG_ITM|I|NULL|NULL|替代比率
TF_TW|35|QTY_CHG_RTO|N|NULL|NULL|替代系数
TF_TW|36|QTY_QL|N|0||已经申请量
TF_TW|37|QTY_QL_UNSH|N|0||未审核已申请量
TF_TW|38|QTY1_QL|N|0||已经申请量(副)
TF_TW|39|QTY1_QL_UNSH|N|0||未审核已申请量(副)
TF_TW|40|QTY_DM|N|0||调拨申请量
TF_TW|41|QTY_DM_UNSH|N|0||未审核调拨申请量
TF_TW|42|QTY1_DM|N|0||调拨申请量(副)
TF_TW|43|QTY1_DM_UNSH|N|0||未审核调拨申请量(副)
TF_TW|44|QTY_BL|N|0||补料数量
TF_TW|45|QTY_BL_UNSH|N|0||未审核补料量
TF_TW|46|QTY_QL_YL|N|0||溢申补量
TF_TW|47|QTY_QL_YL_UNSH|N|0||溢申补量(未审核)
TF_TW|48|UP_STD|N|0||单位标准成本
TF_TW|49|UP_STD_IFRS|N|0||单位标准成本(功能货币)
TF_TW|50|PAK_UNIT|A|20||包装单位
TF_TW|51|PAK_EXC|N|0||包装换算
TF_TW|52|PAK_NW_N|N|0||净重(单)
TF_TW|53|PAK_NW|N|0||包装净重
TF_TW|54|PAK_WEIGHT_UNIT|A|8||包装净重单位
TF_TW|55|PAK_GW_N|N|0||毛重(单)
TF_TW|56|PAK_GW|N|0||包装毛重
TF_TW|57|PAK_MEAST|N|0||包装大小
TF_TW|58|PAK_MEAST_UNIT|A|8||包装大小单位
UP_DEF|1|PRICE_ID|A|1|*|售价(采购)政策(1,2)
UP_DEF|2|CUS_NO|A|12|*|客户代号
UP_DEF|3|CUR_ID|A|10|*|币别
UP_DEF|4|PRD_NO|A|30|*|货品代号
UP_DEF|5|PRD_MARK|A|40|*|货品特征
UP_DEF|6|BZ_KND|A|20|*|货品包装类型
UP_DEF|7|KND|A|10|*|中类
UP_DEF|8|QTY|N|0|*|数量
UP_DEF|9|S_DD|@|NULL|*|启用日
UP_DEF|10|BIL_TYPE|A|2|*|单据类别
UP_DEF|11|SUP_PRD_NO|A|40|*|对方货号
UP_DEF|12|CUS_ARE|A|20|*|区域
UP_DEF|13|UP|N|0|NULL|单价
UP_DEF|14|DIS_CNT|N|0|NULL|折扣
UP_DEF|15|F_DD|@|NULL|NULL|起始日期
UP_DEF|16|E_DD|@|NULL|NULL|截止日期
UP_DEF|17|UNIT|A|1|NULL|货品单位
UP_DEF|18|QTY_FREE|N|NULL|NULL|搭赠量
UP_DEF|19|REM|A|60|NULL|备注
UP_DEF|20|CHK_MAN|A|12|NULL|审核人
UP_DEF|21|CHK_DATE|@|NULL|NULL|审核日期
UP_DEF|22|USR|A|12|NULL|制单人
UP_DEF|23|SYS_DATE|@|0||输入日期
UP_DEF|24|HJ_NO|A|20||核价单号
UP_DEF|25|PRE_ITM|I|0||核价项次
UP_DEF|26|RTO_BJST|N|0||报价上调比例
UP_DEF|27|ZD_FLAG|A|1||转单标志
UP_DEF|28|OLEFIELD|A|100||链接文档
UP_DEF|29|UP_NET|N|0||未税单价
UP_DEF|30|FLAG_RK_DD|A|1||按入库日期结算
UP_DEF|31|PRM_NO|A|20||促销代号
